year;country_id_o;country_id_d;distw_harmonic;distw_arithmetic;dist;distcap;contig;comlang_off;comcol;comrelig;pop_o;pop_d;gdp_o;gdp_d;pop_pwt_o
1948;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;;7749;;;
1949;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;;7856;;5497999,872;
1950;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;1171,897;7566,028;;2200000;
1951;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;1194,973;7646,402;;2647000,064;
1952;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;1219,113;7733,25;;2780000;
1953;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;1244,363;7817,095;;2072999,936;
1954;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;1270,771;7893,412;;2110000;
1955;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;1298,389;7965,538;;2432999,936;
1956;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;1327,27;8031,013;;2820000;
1957;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;1357,445;8096,218;;3052999,936;
1958;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;1388,973;8173,129;;3176999,936;
1959;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;1421,772;8258,162;;3300000;
1960;TGO;GRC;4228;4230;4196;4196;0;0;0;0,003783;1580,513;8331,725;121128,072;4446528;1568,119995
1961;TGO;GRC;4228;4230;4196;4196;0;0;0;0,003783;1597,528;8398,05;126396,472;5016048,64;1606,209961
1962;TGO;GRC;4228;4230;4196;4196;0;0;0;0,003783;1612,758;8448,233;132237,472;5327573,504;1645,883057
1963;TGO;GRC;4228;4230;4196;4196;0;0;0;0,003783;1631,763;8479,625;143255,808;5949477,888;1687,212036
1964;TGO;GRC;4228;4230;4196;4196;0;0;0;0,003783;1662,072;8510,429;166104,08;6680298,496;1730,097046
1965;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;1708,632;8550,333;187300,304;7600579,072;1774,781006
1966;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;1774,029;8613,651;216136,224;8455610,88;1821,166992
1967;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;1855,445;8684,088;231706,448;9136711,68;1869,324951
1968;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;1945,781;8740,765;241956,912;9915140,096;1919,332031
1969;TGO;GRC;4229;4230;4196;4196;0;0;0;0,003783;2034,909;8772,764;267732,48;11266092,03;1971,465942
1970;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;2115,521;8792,806;253976,592;13188347,9;2115,521973
1971;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;2185,661;8831,036;286537,568;14645598,21;2185,662109
1972;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;2247,575;8888,628;335677,6;16947813,38;2247,582031
1973;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;2303,345;8929,086;406479,936;22430306,3;2303,344971
1974;TGO;GRC;4230;4231;4196;4196;0;0;0;0,003783;2356,623;8962,022;560437,824;25444849,66;2356,62207
1975;TGO;GRC;4231;4232;4196;4196;0;0;0;0,003783;2410,446;9046,541;617321,664;28631130,11;2410,446045
1976;TGO;GRC;4231;4232;4196;4196;0;0;0;0,003783;2464,459;9188,15;619375,168;31267792,9;2464,455078
1977;TGO;GRC;4231;4232;4196;4196;0;0;0;0,003783;2518,572;9308,479;777435,072;36309721,09;2518,565918
1978;TGO;GRC;4231;4232;4196;4196;0;0;0;0,003783;2576,477;9429,959;824264;44433559,55;2576,468994
1979;TGO;GRC;4231;4232;4196;4196;0;0;0;0,003783;2642,853;9548,258;891775,744;54682910,72;2642,845947
1980;TGO;GRC;4232;4233;4196;4196;0;0;0;0,003783;2720,838;9642,505;1136409,088;57039360;2720,839111
1981;TGO;GRC;4232;4233;4196;4196;0;0;0;0,003783;2812,051;9729,35;962347,2;52539662,34;2812,039063
1982;TGO;GRC;4232;4233;4196;4196;0;0;0;0,003783;2915,098;9789,513;821652,032;54819528,7;2915,065918
1983;TGO;GRC;4232;4233;4196;4196;0;0;0;0,003783;3026,308;9846,627;765746,496;49611264;3026,238037
1984;TGO;GRC;4232;4233;4196;4196;0;0;0;0,003783;3140,297;9895,801;718148,992;48197214,21;3140,237061
1985;TGO;GRC;4233;4234;4196;4196;0;0;0;0,003783;3252,995;9934,3;762359,808;47997304,83;3252,993896
1986;TGO;GRC;4233;4234;4196;4196;0;0;0;0,003783;3363,537;9967,213;1060911,744;56587632,64;3364,02002
1987;TGO;GRC;4233;4234;4196;4196;0;0;0;0,003783;3472,65;10000,595;1249099,264;65895006,21;3474,080078
1988;TGO;GRC;4233;4234;4196;4196;0;0;0;0,003783;3579,803;10036,983;1378847,36;76542681,09;3581,927979
1989;TGO;GRC;4233;4234;4196;4196;0;0;0;0,003783;3684,782;10089,498;1352949,632;79461171,2;3686,373047
1990;TGO;GRC;4233;4235;4196;4196;0;0;0;0,003783;3787,602;10156,902;1628427,648;98252300,29;3786,939941
1991;TGO;GRC;4233;4235;4196;4196;0;0;0;0,003783;3887,716;10256,292;1602299,776;105531203,6;3882,270996
1992;TGO;GRC;4233;4235;4196;4196;0;0;0;0,003783;3985,364;10369,866;1692959,104;116653531,1;3973,326904
1993;TGO;GRC;4233;4235;4196;4196;0;0;0;0,003783;4082,422;10465,528;1233496,96;109210558,5;4064,926025
1994;TGO;GRC;4233;4235;4196;4196;0;0;0;0,003783;4181,481;10553,035;982624,32;117032058,9;4163,64209
1995;TGO;GRC;4234;4235;4196;4196;0;0;0;0,003783;4284,497;10634,385;1309382,784;137383436,3;4274,023926
1996;TGO;GRC;4234;4235;4196;4196;0;0;0;0,003783;4392,177;10709,173;1465448,192;146558599,2;4398,237793
1997;TGO;GRC;4234;4235;4196;4196;0;0;0;0,003783;4504,291;10776,504;1498950,912;143310864,4;4534,550781
1998;TGO;GRC;4234;4235;4196;4196;0;0;0;0,003783;4620,71;10834,88;1587346,048;144918708,2;4679,022949
1999;TGO;GRC;4234;4235;4196;4196;0;0;0;0,003783;4740,974;10882,58;1576094,464;142998077,4;4825,704102
2000;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;4864,753;10917,482;1294250,24;130580430,8;4970,367188
2001;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;4992,225;10951,764;1332328,96;136006262,8;5111,77002
2002;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;5123,674;10983,723;1474630,144;152714100,7;5251,472168
2003;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;5258,956;11018,324;1673690,368;201547399,2;5391,400879
2004;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;5397,851;11055,729;1937074,56;239659040,8;5534,598145
2005;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;5540,214;11092,913;2115154,048;247665770,5;5683,268066
2006;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;5685,845;11127,947;2202809,088;273265393,7;5837,791992
2007;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;5834,806;11163,002;2523462,656;318668275,7;5997,384766
2008;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;5987,491;11186,439;3163416,576;354628632,6;6161,795898
2009;TGO;GRC;4234;4236;4196;4196;0;0;0;0,003783;6144,457;11187,085;3163000,576;329837051,9;6330,472168
2010;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;6306,014;11153,454;3172945,408;299598053,4;6502,952148
2011;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;6472,304;11123,213;3756023,04;288803061,8;6679,282227
2012;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;6642,928;11092,771;3915754,24;249525370,9;6859,481934
2013;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;6816,982;11032,328;4338575,872;242230329,3;7042,948242
2014;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;7228,915;10892,413;4482880,512;236079775,7;7228,915039
2015;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;7416,802;10820,883;4087628,288;194860187,6;7416,801758
2016;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;7606,374;10746,74;4399995,904;194558656,5;7606,374023
2017;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;7698,476;10754,679;6395472,574;199844406;7797,693848
2018;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;7889,095;10732,882;7112200,725;212049447,2;
2019;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;8082,359;10721,582;7220395,248;205144152,8;
2020;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;8278,737;10700,556;7574636,979;188835201,6;
2021;TGO;GRC;4235;4236;4196;4196;0;0;0;0,003783;8478,242;10664,568;8413200,568;216240589,5;
1948;TGO;HRV;;;;;;;;;;;;;
1949;TGO;HRV;;;;;;;;;;;;;
1950;TGO;HRV;;;;;;;;;1171,897;;;;
1951;TGO;HRV;;;;;;;;;1194,973;;;;
1952;TGO;HRV;;;;;;;;;1219,113;;;;
1953;TGO;HRV;;;;;;;;;1244,363;;;;
1954;TGO;HRV;;;;;;;;;1270,771;;;;
1955;TGO;HRV;;;;;;;;;1298,389;;;;
1956;TGO;HRV;;;;;;;;;1327,27;;;;
1957;TGO;HRV;;;;;;;;;1357,445;;;;
1958;TGO;HRV;;;;;;;;;1388,973;;;;
1959;TGO;HRV;;;;;;;;;1421,772;;;;
1960;TGO;HRV;;;;;;;;;1580,513;;121128,072;;1568,119995
1961;TGO;HRV;;;;;;;;;1597,528;;126396,472;;1606,209961
1962;TGO;HRV;;;;;;;;;1612,758;;132237,472;;1645,883057
1963;TGO;HRV;;;;;;;;;1631,763;;143255,808;;1687,212036
1964;TGO;HRV;;;;;;;;;1662,072;;166104,08;;1730,097046
1965;TGO;HRV;;;;;;;;;1708,632;;187300,304;;1774,781006
1966;TGO;HRV;;;;;;;;;1774,029;;216136,224;;1821,166992
1967;TGO;HRV;;;;;;;;;1855,445;;231706,448;;1869,324951
1968;TGO;HRV;;;;;;;;;1945,781;;241956,912;;1919,332031
1969;TGO;HRV;;;;;;;;;2034,909;;267732,48;;1971,465942
1970;TGO;HRV;;;;;;;;;2115,521;;253976,592;;2115,521973
1971;TGO;HRV;;;;;;;;;2185,661;;286537,568;;2185,662109
1972;TGO;HRV;;;;;;;;;2247,575;;335677,6;;2247,582031
1973;TGO;HRV;;;;;;;;;2303,345;;406479,936;;2303,344971
1974;TGO;HRV;;;;;;;;;2356,623;;560437,824;;2356,62207
1975;TGO;HRV;;;;;;;;;2410,446;;617321,664;;2410,446045
1976;TGO;HRV;;;;;;;;;2464,459;;619375,168;;2464,455078
1977;TGO;HRV;;;;;;;;;2518,572;;777435,072;;2518,565918
1978;TGO;HRV;;;;;;;;;2576,477;;824264;;2576,468994
1979;TGO;HRV;;;;;;;;;2642,853;;891775,744;;2642,845947
1980;TGO;HRV;;;;;;;;;2720,838;;1136409,088;;2720,839111
1981;TGO;HRV;;;;;;;;;2812,051;;962347,2;;2812,039063
1982;TGO;HRV;;;;;;;;;2915,098;;821652,032;;2915,065918
1983;TGO;HRV;;;;;;;;;3026,308;;765746,496;;3026,238037
1984;TGO;HRV;;;;;;;;;3140,297;;718148,992;;3140,237061
1985;TGO;HRV;;;;;;;;;3252,995;;762359,808;;3252,993896
1986;TGO;HRV;;;;;;;;;3363,537;;1060911,744;;3364,02002
1987;TGO;HRV;;;;;;;;;3472,65;;1249099,264;;3474,080078
1988;TGO;HRV;;;;;;;;;3579,803;;1378847,36;;3581,927979
1989;TGO;HRV;;;;;;;;;3684,782;;1352949,632;;3686,373047
1990;TGO;HRV;;;;;;;;;3787,602;;1628427,648;;3786,939941
1991;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;3887,716;4510;1602299,776;;3882,270996
1992;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;3985,364;4470;1692959,104;;3973,326904
1993;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;4082,422;4640;1233496,96;;4064,926025
1994;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;4181,481;4650;982624,32;;4163,64209
1995;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;4284,497;4669;1309382,784;22387562,5;4274,023926
1996;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;4392,177;4494;1465448,192;23678013,44;4398,237793
1997;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;4504,291;4572;1498950,912;23822086,14;4534,550781
1998;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;4620,71;4501;1587346,048;25432143,87;4679,022949
1999;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;4740,974;4554;1576094,464;23386945,54;4825,704102
2000;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;4864,753;4426;1294250,24;21774274,56;4970,367188
2001;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;4992,225;4440;1332328,96;23289671,68;5111,77002
2002;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;5123,674;4440;1474630,144;26878498,82;5251,472168
2003;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;5258,956;4440;1673690,368;34658111,49;5391,400879
2004;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;5397,851;4439;1937074,56;41574531,07;5534,598145
2005;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;5540,214;4442;2115154,048;45416357,89;5683,268066
2006;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;5685,845;4440;2202809,088;50436292,61;5837,791992
2007;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;5834,806;4436;2523462,656;60065226,75;5997,384766
2008;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;5987,491;4434,508;3163416,576;70461456,38;6161,795898
2009;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;6144,457;4429,078;3163000,576;62636687,36;6330,472168
2010;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;6306,014;4417,781;3172945,408;59643817,98;6502,952148
2011;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;6472,304;4280,622;3756023,04;62241415,17;6679,282227
2012;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;6642,928;4267,558;3915754,24;56479514,62;6859,481934
2013;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;6816,982;4252,7;4338575,872;57868673,02;7042,948242
2014;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;7228,915;4238,389;4482880,512;57080369,15;7228,915039
2015;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;7416,802;4203,604;4087628,288;48676335,62;7416,801758
2016;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;7606,374;4170,6;4399995,904;50425335,81;7606,374023
2017;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;7698,476;4124,531;6395472,574;56214427,43;7797,693848
2018;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;7889,095;4087,843;7112200,725;62247874,95;
2019;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;8082,359;4065,253;7220395,248;62246206,34;
2020;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;8278,737;4047,68;7574636,979;57203783,2;
2021;TGO;HRV;4622;4622;4622;4622;0;0;0;0,226429;8478,242;3899;8413200,568;67837788,54;
1948;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;;9158;;;
1949;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;;9250;;1483000,064;
1950;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1171,897;9338;;2436000;
1951;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1194,973;9423;;3420000;
1952;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1219,113;9504;;3844000;
1953;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1244,363;9595;;4346999,808;
1954;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1270,771;9706;;4483999,744;
1955;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1298,389;9825;;4940000,256;
1956;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1327,27;9911;;4353999,872;
1957;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1357,445;9839;;5663000,064;
1958;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1388,973;9882;;5806000,128;
1959;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1421,772;9937;;6767000,064;
1960;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1580,513;9983,967;121128,072;7495000,064;1568,119995
1961;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1597,528;10029,321;126396,472;7858999,808;1606,209961
1962;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1612,758;10061,734;132237,472;8270000,128;1645,883057
1963;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1631,763;10087,947;143255,808;8714999,808;1687,212036
1964;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1662,072;10119,835;166104,08;9157999,616;1730,097046
1965;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1708,632;10147,935;187300,304;8999000,064;1774,781006
1966;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1774,029;10178,653;216136,224;10012000,26;1821,166992
1967;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1855,445;10216,604;231706,448;10910000,13;1869,324951
1968;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;1945,781;10255,815;241956,912;4684649,984;1919,332031
1969;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2034,909;10298,723;267732,48;5205830,144;1971,465942
1970;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2115,521;10337,91;253976,592;5542529,536;2115,521973
1971;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2185,661;10367,537;286537,568;6031990,272;2185,662109
1972;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2247,575;10398,489;335677,6;7074809,856;2247,582031
1973;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2303,345;10432,055;406479,936;8761070,592;2303,344971
1974;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2356,623;10478,72;560437,824;9602899,968;2356,62207
1975;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2410,446;10540,525;617321,664;10977599,49;2410,446045
1976;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2464,459;10598,677;619375,168;12721690,62;2464,455078
1977;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2518,572;10648,031;777435,072;14208640;2518,565918
1978;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2576,477;10684,822;824264;16609949,7;2576,468994
1979;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2642,853;10704,152;891775,744;19177580,54;2642,845947
1980;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2720,838;10711,122;1136409,088;22162800,64;2720,839111
1981;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2812,051;10711,848;962347,2;22728339,46;2812,039063
1982;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;2915,098;10705,535;821652,032;23147069,44;2915,065918
1983;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3026,308;10689,463;765746,496;21007230,98;3026,238037
1984;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3140,297;10668,095;718148,992;20365510,66;3140,237061
1985;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3252,995;10648,713;762359,808;20624910,34;3252,993896
1986;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3363,537;10630,564;1060911,744;23756331,01;3364,02002
1987;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3472,65;10612,741;1249099,264;26109730,82;3474,080078
1988;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3579,803;10596,487;1378847,36;28572000,26;3581,927979
1989;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3684,782;10481,719;1352949,632;29167368,19;3686,373047
1990;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3787,602;10373,988;1628427,648;33055449,09;3786,939941
1991;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3887,716;10373,4;1602299,776;34559393,79;3882,270996
1992;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;3985,364;10369,341;1692959,104;38514171,9;3973,326904
1993;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;4082,422;10357,523;1233496,96;39900741,63;4064,926025
1994;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;4181,481;10343,355;982624,32;42925506,56;4163,64209
1995;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;4284,497;10328,965;1309382,784;46166298,62;4274,023926
1996;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;4392,177;10311,238;1465448,192;46448783,36;4398,237793
1997;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;4504,291;10290,486;1498950,912;47070175,23;4534,550781
1998;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;4620,71;10266,57;1587346,048;48548470,78;4679,022949
1999;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;4740,974;10237,53;1576094,464;48965869,57;4825,704102
2000;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;4864,753;10210,971;1294250,24;47110414,34;4970,367188
2001;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;4992,225;10187,576;1332328,96;53533392,9;5111,77002
2002;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;5123,674;10158,608;1474630,144;67366285,31;5251,472168
2003;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;5258,956;10129,552;1673690,368;84738408,45;5391,400879
2004;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;5397,851;10107,146;1937074,56;103156817,9;5534,598145
2005;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;5540,214;10087,065;2115154,048;111890071,6;5683,268066
2006;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;5685,845;10071,37;2202809,088;114238447,6;5837,791992
2007;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;5834,806;10055,78;2523462,656;138580115,5;5997,384766
2008;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;5987,491;10038,188;3163416,576;156578889,7;6161,795898
2009;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;6144,457;10022,65;3163000,576;129359839,2;6330,472168
2010;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;6306,014;10000,023;3172945,408;129585602,6;6502,952148
2011;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;6472,304;9971,727;3756023,04;139439620,1;6679,282227
2012;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;6642,928;9920,362;3915754,24;126824841,2;6859,481934
2013;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;6816,982;9897,247;4338575,872;133423898,6;7042,948242
2014;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;7228,915;9866,468;4482880,512;139294572,5;7228,915039
2015;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;7416,802;9843,028;4087628,288;121715204,1;7416,801758
2016;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;7606,374;9817,958;4399995,904;124342943,7;7606,374023
2017;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;7698,476;9787,966;6395472,574;143136245,6;7797,693848
2018;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;7889,095;9775,564;7112200,725;160586833,8;
2019;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;8082,359;9771,141;7220395,248;163526491,4;
2020;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;8278,737;9750,149;7574636,979;156743134,7;
2021;TGO;HUN;4889;4889;4889;4889;0;0;0;0,171103001;8478,242;9709,886;8413200,568;182280517,6;
1948;TGO;IND;8501;8534;9465;8324;0;0;0;0,0242;;350000;;;
1949;TGO;IND;8501;8534;9465;8324;0;0;0;0,0242;;355000;;20593000,45;
1950;TGO;IND;8501;8534;9465;8324;0;0;0;0,0242;1171,897;359000;;19986999,3;
1951;TGO;IND;8501;8534;9465;8324;0;0;0;0,0242;1194,973;365000;;20814000,13;
1952;TGO;IND;8501;8534;9465;8324;0;0;0;0,0242;1219,113;372000;;20447000,58;
1953;TGO;IND;8501;8534;9465;8324;0;0;0;0,0242;1244,363;379000;;21919000,58;
1954;TGO;IND;8501;8534;9465;8324;0;0;0;0,0242;1270,771;386000;;20141000,7;
1955;TGO;IND;8496;8529;9465;8324;0;0;0;0,0242;1298,389;393000;;21475999,74;
1956;TGO;IND;8496;8529;9465;8324;0;0;0;0,0242;1327,27;401000;;24611999,74;
1957;TGO;IND;8496;8529;9465;8324;0;0;0;0,0242;1357,445;409000;;24996999,17;
1958;TGO;IND;8496;8529;9465;8324;0;0;0;0,0242;1388,973;418000;;28153999,36;
1959;TGO;IND;8496;8529;9465;8324;0;0;0;0,0242;1421,772;426000;;29268000,77;
1960;TGO;IND;8494;8526;9465;8324;0;0;0;0,0242;1580,513;449595,49;121128,072;37679276,03;1568,119995
1961;TGO;IND;8494;8526;9465;8324;0;0;0;0,0242;1597,528;458626,678;126396,472;39920451,58;1606,209961
1962;TGO;IND;8494;8526;9465;8324;0;0;0;0,0242;1612,758;467962,158;132237,472;42900865,02;1645,883057
1963;TGO;IND;8494;8526;9465;8324;0;0;0;0,0242;1631,763;477615,997;143255,808;49271095,3;1687,212036
1964;TGO;IND;8494;8526;9465;8324;0;0;0;0,0242;1662,072;487607,391;166104,08;57470779,39;1730,097046
1965;TGO;IND;8486;8518;9465;8324;0;0;0;0,0242;1708,632;497952,332;187300,304;60599263,23;1774,781006
1966;TGO;IND;8486;8518;9465;8324;0;0;0;0,0242;1774,029;508656,25;216136,224;46669803,52;1821,166992
1967;TGO;IND;8486;8518;9465;8324;0;0;0;0,0242;1855,445;519722,229;231706,448;51014156,29;1869,324951
1968;TGO;IND;8486;8518;9465;8324;0;0;0;0,0242;1945,781;531161,011;241956,912;54016413,7;1919,332031
1969;TGO;IND;8486;8518;9465;8324;0;0;0;0,0242;2034,909;542983,948;267732,48;59472994,3;1971,465942
1970;TGO;IND;8479;8511;9465;8324;0;0;0;0,0242;2115,521;555199,768;253976,592;63517184;2115,521973
1971;TGO;IND;8479;8511;9465;8324;0;0;0;0,0242;2185,661;567805,054;286537,568;68532273,15;2185,662109
1972;TGO;IND;8479;8511;9465;8324;0;0;0;0,0242;2247,575;580798,767;335677,6;72716599,3;2247,582031
1973;TGO;IND;8479;8511;9465;8324;0;0;0;0,0242;2303,345;594192,993;406479,936;87014948,86;2303,344971
1974;TGO;IND;8479;8511;9465;8324;0;0;0;0,0242;2356,623;608002,563;560437,824;101271486,5;2356,62207
1975;TGO;IND;8472;8503;9465;8324;0;0;0;0,0242;2410,446;622232,361;617321,664;100199514,1;2410,446045
1976;TGO;IND;8472;8503;9465;8324;0;0;0;0,0242;2464,459;636883,728;619375,168;104518115,3;2464,455078
1977;TGO;IND;8472;8503;9465;8324;0;0;0;0,0242;2518,572;651935,12;777435,072;123617837,1;2518,565918
1978;TGO;IND;8472;8503;9465;8324;0;0;0;0,0242;2576,477;667339,05;824264;139708694,5;2576,468994
